player_id,adp_dd_ppr,pts_std,pts_ppr,pts_half_ppr,pos_adp_dd_ppr,idp_tkl_solo,idp_tkl_ast,idp_tkl,idp_sack,idp_ff,gp,rush_yd,rush_fd,rush_att,rec_yd,rec_tgt,rec_td,rec_fd,rec_5_9,rec_40p,rec_30_39,rec_20_29,rec_10_19,rec_0_4,rec,bonus_rec_wr,bonus_rec_te,xpmiss,xpm,xpa,fgmiss_50p,fgmiss_40_49,fgmiss_30_39,fgm_yds,fgm_50p,fgm_40_49,fgm_30_39,fgm_20_29,fgm,fga,rush_td,fum_lost,bonus_rec_rb,idp_int,idp_fum_rec,idp_tkl_loss,yds_allow_300_349,yds_allow,tkl_loss,safe,sack,pts_allow_14_20,pts_allow,pr_yd,pass_int_td,int,fum_rec,ff,def_td,def_pr_yd,def_kr_yd,def_fum_td,blk_kick,rush_40p,fum,rush_2pt,yds_allow_200_299,st_td,pr_td,def_pr_td,rec_td_40p,rec_2pt,idp_pass_def,idp_int_ret_yd,pass_yd,pass_td_40p,pass_td,pass_sack,pass_int,pass_inc,pass_fd,pass_cmp_40p,pass_cmp,pass_att,pass_2pt,cmp_pct,idp_sack_yd,idp_qb_hit,pr,yds_allow_350_399,pts_allow_21_27,fgm_0_19,def_kr_td,pts_allow_28_34,Week,yds_allow_400_449,sleeper_id,yahoo_id,yahoo_name
8155,28.0,12.62,14.81,13.71,8.0,,,,,,1.0,74.6,7.46,15.1,16.6,2.6,0.05,1.66,0.44,0.22,0.22,0.44,0.66,0.44,2.19,,,,,,,,,,,,,,,,0.58,0.15,2.19,,,,,,,,,,,,,,,,,,,,,0.08,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8155,33991.0,Breece Hall
5846,41.0,8.42,12.94,10.68,18.0,,,,,,1.0,1.09,0.11,0.17,59.14,7.8,0.4,5.91,0.9,0.45,0.45,0.9,1.36,0.9,4.52,4.52,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,12,,5846,31896.0,DK Metcalf
5846,54.0,7.85,12.06,9.96,24.0,,,,,,1.0,1.01,0.1,0.16,55.12,7.1,0.37,5.51,0.84,0.42,0.42,0.84,1.26,0.84,4.21,4.21,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,13,,5846,31896.0,DK Metcalf
5846,55.0,8.11,12.46,10.28,26.0,,,,,,1.0,1.05,0.1,0.17,56.92,7.1,0.39,5.69,0.87,0.43,0.43,0.87,1.3,0.87,4.35,4.35,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,14,,5846,31896.0,DK Metcalf
11070,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11070,40311.0,Kazmeir Allen
11070,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11070,40311.0,Kazmeir Allen
11070,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11070,40311.0,Kazmeir Allen
8885,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8885,34625.0,Tucker Fisk
8885,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8885,34625.0,Tucker Fisk
8885,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8885,34625.0,Tucker Fisk
7002,164.0,2.67,4.28,3.47,28.0,,,,,,1.0,,,,17.73,2.6,0.15,1.77,0.32,0.16,0.16,0.32,0.48,0.32,1.61,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7002,33113.0,Juwan Johnson
7002,141.0,2.66,4.26,3.46,25.0,,,,,,1.0,,,,17.65,2.6,0.15,1.76,0.32,0.16,0.16,0.32,0.48,0.32,1.6,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7002,33113.0,Juwan Johnson
7002,161.0,2.79,4.47,3.63,28.0,,,,,,1.0,,,,18.52,2.6,0.16,1.85,0.34,0.17,0.17,0.34,0.5,0.34,1.68,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7002,33113.0,Juwan Johnson
11245,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11245,40477.0,Patrick Murtagh
11245,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11245,40477.0,Patrick Murtagh
11245,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11245,40477.0,Patrick Murtagh
6819,32.0,8.37,14.04,11.2,14.0,,,,,,1.0,2.0,0.2,0.4,62.99,8.1,0.33,6.3,1.13,0.57,0.57,1.13,1.7,1.13,5.67,5.67,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6819,32704.0,Michael Pittman Jr.
6819,38.0,7.82,13.12,10.47,13.0,,,,,,1.0,1.87,0.19,0.37,58.89,8.1,0.31,5.89,1.06,0.53,0.53,1.06,1.59,1.06,5.3,5.3,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6819,32704.0,Michael Pittman Jr.
6819,48.0,7.6,12.76,10.18,23.0,,,,,,1.0,1.82,0.18,0.36,57.25,8.1,0.3,5.72,1.03,0.52,0.52,1.03,1.55,1.03,5.15,5.15,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6819,32704.0,Michael Pittman Jr.
6960,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6960,32831.0,Tyler Johnson
6960,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6960,32831.0,Tyler Johnson
6960,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6960,32831.0,Tyler Johnson
7233,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7233,,
7233,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7233,,
7233,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7233,,
5409,143.0,3.46,5.48,4.47,26.0,,,,,,1.0,,,,22.56,3.1,0.2,2.26,0.4,0.2,0.2,0.4,0.61,0.4,2.02,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5409,31257.0,Tanner Hudson
5409,132.0,3.02,4.78,3.9,24.0,,,,,,1.0,,,,19.7,3.1,0.18,1.97,0.35,0.18,0.18,0.35,0.53,0.35,1.76,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5409,31257.0,Tanner Hudson
5409,139.0,3.6,5.69,4.64,25.0,,,,,,1.0,,,,23.42,3.1,0.21,2.34,0.42,0.21,0.21,0.42,0.63,0.42,2.09,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5409,31257.0,Tanner Hudson
5849,95.0,18.68,18.68,18.68,13.0,,,,,,1.0,22.56,2.26,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.2,,,,,,,,,,,,,0.13,,,,,,,,,,0.54,,,,,,,,,,216.91,0.13,1.35,2.15,0.67,11.12,21.69,0.4,20.18,31.3,0.07,64.48,,,,,,,,,12,,5849,31833.0,Kyler Murray
5849,99.0,17.59,17.59,17.59,11.0,,,,,,1.0,21.24,2.12,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.19,,,,,,,,,,,,,0.13,,,,,,,,,,0.51,,,,,,,,,,204.24,0.13,1.27,2.03,0.63,12.3,20.42,0.38,19.0,31.3,0.06,60.72,,,,,,,,,13,,5849,31833.0,Kyler Murray
5849,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5849,31833.0,Kyler Murray
7502,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7502,33367.0,Dominique Dafney
7502,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7502,33367.0,Dominique Dafney
7502,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7502,33367.0,Dominique Dafney
9491,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,9491,40565.0,Ty Scott
9491,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,9491,40565.0,Ty Scott
9491,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,9491,40565.0,Ty Scott
4033,82.0,5.25,8.67,6.96,11.0,,,,,,1.0,,,,36.89,5.4,0.26,3.69,0.68,0.34,0.34,0.68,1.03,0.68,3.42,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4033,30142.0,David Njoku
4033,61.0,5.48,9.05,7.26,6.0,,,,,,1.0,,,,38.51,5.4,0.27,3.85,0.71,0.36,0.36,0.71,1.07,0.71,3.57,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,4033,30142.0,David Njoku
4033,69.0,5.86,9.68,7.77,8.0,,,,,,1.0,,,,41.2,5.4,0.29,4.12,0.76,0.38,0.38,0.76,1.15,0.76,3.82,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4033,30142.0,David Njoku
7574,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7574,,
7574,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7574,,
7574,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7574,,
9756,70.0,7.37,11.73,9.55,32.0,,,,,,1.0,3.2,0.32,0.31,53.22,6.8,0.31,5.32,0.87,0.44,0.44,0.87,1.31,0.87,4.37,4.37,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,9756,40042.0,Jordan Addison
9756,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,9756,40042.0,Jordan Addison
9756,74.0,7.24,11.53,9.38,33.0,,,,,,1.0,3.14,0.31,0.3,52.29,6.8,0.3,5.23,0.86,0.43,0.43,0.86,1.29,0.86,4.29,4.29,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,9756,40042.0,Jordan Addison
5374,165.0,4.28,6.7,5.49,73.0,,,,,,1.0,,,,28.38,3.4,0.24,2.84,0.48,0.24,0.24,0.48,0.73,0.48,2.42,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5374,,
5374,145.0,4.12,6.44,5.28,64.0,,,,,,1.0,,,,27.22,3.4,0.23,2.72,0.47,0.23,0.23,0.47,0.7,0.47,2.33,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5374,,
5374,158.0,4.14,6.47,5.3,70.0,,,,,,1.0,,,,27.34,3.4,0.23,2.73,0.47,0.23,0.23,0.47,0.7,0.47,2.34,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5374,,
4029,297.0,1.95,2.43,2.19,65.0,,,,,,1.0,10.32,1.03,2.7,3.59,0.7,0.02,0.36,0.1,0.05,0.05,0.1,0.14,0.1,0.48,,,,,,,,,,,,,,,,0.08,0.03,0.48,,,,,,,,,,,,,,,,,,,,,0.01,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4029,30154.0,Dalvin Cook
4029,232.0,2.11,2.62,2.36,51.0,,,,,,1.0,11.13,1.11,2.7,3.87,0.7,0.02,0.39,0.1,0.05,0.05,0.1,0.15,0.1,0.52,,,,,,,,,,,,,,,,0.09,0.03,0.52,,,,,,,,,,,,,,,,,,,,,0.01,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,4029,30154.0,Dalvin Cook
4029,292.0,2.34,2.92,2.63,60.0,,,,,,1.0,12.39,1.24,2.7,4.32,0.7,0.02,0.43,0.11,0.06,0.06,0.11,0.17,0.11,0.57,,,,,,,,,,,,,,,,0.1,0.03,0.57,,,,,,,,,,,,,,,,,,,,,0.02,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4029,30154.0,Dalvin Cook
7131,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7131,,
7131,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7131,,
7131,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7131,,
11467,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,11467,40733.0,John Samuel Shenker
11467,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,11467,40733.0,John Samuel Shenker
11467,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11467,40733.0,John Samuel Shenker
4036,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4036,30118.0,Corey Davis
4036,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,4036,30118.0,Corey Davis
4036,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4036,30118.0,Corey Davis
6181,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6181,,
6181,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6181,,
6181,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6181,,
5001,69.0,5.8,9.28,7.54,8.0,,,,,,1.0,,,,37.0,5.2,0.35,3.7,0.7,0.35,0.35,0.7,1.04,0.7,3.48,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,5001,31107.0,Dalton Schultz
5001,73.0,5.0,8.41,6.7,9.0,,,,,,1.0,,,,34.88,5.2,0.25,3.49,0.68,0.34,0.34,0.68,1.02,0.68,3.41,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5001,31107.0,Dalton Schultz
5001,99.0,4.71,7.92,6.31,14.0,,,,,,1.0,,,,32.85,5.2,0.24,3.28,0.64,0.32,0.32,0.64,0.96,0.64,3.21,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5001,31107.0,Dalton Schultz
8176,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,8176,,
8176,309.0,0.35,0.52,0.43,128.0,,,,,,1.0,0.05,0.0,0.02,2.31,0.3,0.02,0.23,0.04,0.02,0.02,0.04,0.05,0.04,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,8176,,
8176,331.0,0.36,0.55,0.45,144.0,,,,,,1.0,0.05,0.0,0.02,2.42,0.3,0.02,0.24,0.04,0.02,0.02,0.04,0.06,0.04,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8176,,
2460,230.0,0.94,1.52,1.23,54.0,,,,,,1.0,,,,6.01,1.0,0.06,0.6,0.12,0.06,0.06,0.12,0.18,0.12,0.59,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,2460,28545.0,C.J. Uzomah
2460,195.0,1.01,1.64,1.33,45.0,,,,,,1.0,,,,6.48,1.0,0.06,0.65,0.13,0.06,0.06,0.13,0.19,0.13,0.63,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,2460,28545.0,C.J. Uzomah
2460,223.0,1.13,1.83,1.48,51.0,,,,,,1.0,,,,7.22,1.0,0.07,0.72,0.14,0.07,0.07,0.14,0.21,0.14,0.71,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,2460,28545.0,C.J. Uzomah
6588,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6588,,
6588,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6588,,
6588,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6588,,
4319,320.0,0.92,1.44,1.18,134.0,,,,,,1.0,0.31,0.03,0.09,6.21,0.9,0.04,0.62,0.11,0.05,0.05,0.11,0.16,0.11,0.53,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4319,,
4319,279.0,0.86,1.36,1.11,114.0,,,,,,1.0,0.29,0.03,0.08,5.84,0.9,0.04,0.58,0.1,0.05,0.05,0.1,0.15,0.1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,4319,,
4319,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4319,,
7082,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7082,32771.0,Dalton Keene
7082,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7082,32771.0,Dalton Keene
7082,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7082,32771.0,Dalton Keene
6126,187.0,2.03,3.33,2.68,36.0,,,,,,1.0,,,,13.01,2.1,0.12,1.3,0.26,0.13,0.13,0.26,0.39,0.26,1.3,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6126,31882.0,Irv Smith Jr.
6126,163.0,1.96,3.22,2.59,34.0,,,,,,1.0,,,,12.58,2.1,0.12,1.26,0.25,0.13,0.13,0.25,0.38,0.25,1.26,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6126,31882.0,Irv Smith Jr.
6126,177.0,2.33,3.83,3.08,33.0,,,,,,1.0,,,,14.96,2.1,0.14,1.5,0.3,0.15,0.15,0.3,0.45,0.3,1.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6126,31882.0,Irv Smith Jr.
6208,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6208,31831.0,Elliott Fry
6208,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,6208,31831.0,Elliott Fry
6208,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6208,31831.0,Elliott Fry
862,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,862,,
862,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,862,,
862,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,862,,
9505,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,9505,,
9505,305.0,0.3,0.47,0.39,77.0,,,,,,1.0,0.96,0.1,0.2,1.29,0.2,0.01,0.13,0.03,0.02,0.02,0.03,0.05,0.03,0.17,,,,,,,,,,,,,,,,0.01,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,9505,,
